ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpent,TotalPurchases,AvgPurchaseValue,Age,CustomerTenure,HasKids,WebVisitToPurchaseRatio,PremiumProductRatio,CampaignScore,Cluster,Segment
3526,1968,PhD,Married,38443.0,1,1,27-01-2014,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,6,6.333333333333333,46,338,1,7.0,0.9736842105263158,0,0,High Engagement
8181,1978,2n Cycle,Single,38593.0,1,0,13-09-2013,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,177,11,16.09090909090909,36,474,1,2.0,0.5649717514124294,0,0,High Engagement
1029,1970,PhD,Together,64413.0,0,1,01-08-2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,279,12,23.25,44,517,1,1.0,0.8745519713261649,0,2,Medium Engagement
7369,1981,Master,Married,36959.0,1,0,02-10-2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,62,7,8.857142857142858,33,455,1,4.0,0.8064516129032258,0,0,High Engagement
2574,1977,PhD,Married,61996.0,0,1,31-01-2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,1230,21,58.57142857142857,37,699,1,0.8333333333333334,0.9707317073170731,3,1,Low Engagement
8159,1968,Graduation,Married,51287.0,1,1,01-04-2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,182,11,16.545454545454547,46,274,1,1.75,0.7637362637362637,0,0,High Engagement
1160,1970,Graduation,Married,13260.0,1,1,23-08-2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,49,10,4.9,44,495,1,2.6666666666666665,0.5306122448979592,0,0,High Engagement
10242,1966,PhD,Together,47472.0,1,1,16-09-2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,75,8,9.375,48,471,1,2.5,0.8933333333333333,0,0,High Engagement
5253,1956,Master,Together,54603.0,1,1,09-07-2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,227,16,14.1875,58,540,1,1.75,0.8414096916299559,0,2,Medium Engagement
5966,1974,PhD,Married,45207.0,1,1,10-11-2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,215,15,14.333333333333334,40,781,1,2.0,0.9906976744186047,1,2,Medium Engagement
5314,1951,Graduation,Together,40689.0,0,1,18-03-2013,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,444,20,22.2,63,653,1,1.1428571428571428,0.668918918918919,0,2,Medium Engagement
5081,1967,2n Cycle,Together,47821.0,1,1,20-10-2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,5,9.4,47,437,1,8.0,0.5319148936170213,0,0,High Engagement
5123,1951,Master,Married,27450.0,0,0,15-04-2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,143,7,20.428571428571427,63,625,0,3.5,0.4195804195804196,0,0,High Engagement
5756,1983,Graduation,Together,39453.0,1,0,03-04-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,7,7.857142857142857,31,272,1,3.0,0.9636363636363636,0,0,High Engagement
8036,1971,2n Cycle,Together,26850.0,1,1,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,63,11,5.7272727272727275,43,257,1,2.0,0.6984126984126984,0,0,High Engagement
9058,1955,Graduation,Widow,79800.0,0,0,23-09-2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,1867,22,84.86363636363636,59,829,0,0.6,0.8516336368505624,3,1,Low Engagement
5057,1961,Master,Married,61794.0,0,1,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,611,20,30.55,53,473,1,0.5,0.7397708674304418,0,2,Medium Engagement
254,1955,Graduation,Together,53863.0,0,1,17-05-2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,473,18,26.27777777777778,59,228,1,1.0,0.9069767441860465,1,2,Medium Engagement
4179,1959,Graduation,Together,24221.0,0,0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,55,6,9.166666666666666,55,498,0,4.0,0.3090909090909091,0,0,High Engagement
3710,1984,PhD,Single,39684.0,1,0,12-10-2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,81,7,11.571428571428571,30,810,1,3.5,0.6666666666666666,0,0,High Engagement
7627,1975,Master,Married,92163.0,0,0,12-12-2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,2086,21,99.33333333333333,39,749,0,0.4,0.7737296260786194,2,1,Low Engagement
4501,1965,Master,Single,69882.0,0,0,10-11-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,1478,20,73.9,49,416,0,0.3333333333333333,0.6271989174560216,0,2,Medium Engagement
6424,1977,Graduation,Together,33178.0,1,0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,49,5,9.8,37,335,1,4.0,0.2857142857142857,0,0,High Engagement
3075,1972,PhD,Married,59973.0,0,0,11-09-2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,382,15,25.466666666666665,42,476,0,0.3333333333333333,0.7801047120418848,0,2,Medium Engagement
4992,1975,Master,Together,17459.0,1,0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,69,9,7.666666666666667,39,468,1,2.3333333333333335,0.3188405797101449,0,0,High Engagement
5252,1969,Graduation,Divorced,23910.0,1,0,26-10-2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,67,6,11.166666666666666,45,796,1,3.5,0.5074626865671642,0,0,High Engagement
7444,1969,Master,Married,42169.0,1,1,19-10-2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,30,6,5.0,45,438,1,8.0,0.9333333333333333,0,0,High Engagement
6919,1978,2n Cycle,Married,26224.0,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,63,9,7.0,36,575,1,3.0,0.30158730158730157,0,0,High Engagement
3537,1981,Graduation,Together,31089.0,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,79,10,7.9,33,866,1,2.6666666666666665,0.7848101265822784,0,0,High Engagement
10277,1961,Graduation,Single,30081.0,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,5,8.4,53,678,1,7.0,0.9047619047619048,0,0,High Engagement
2453,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,819,23,35.608695652173914,54,852,1,1.0,0.8070818070818071,0,2,Medium Engagement
7972,1955,Graduation,Single,72906.0,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1151,17,67.70588235294117,59,470,0,0.3333333333333333,0.7984361424847958,0,2,Medium Engagement
895,1948,PhD,Married,61467.0,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,594,20,29.7,66,752,1,1.0,0.8821548821548821,0,2,Medium Engagement
1177,1966,Master,Together,49618.0,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,129,11,11.727272727272727,48,704,1,2.3333333333333335,0.8217054263565892,0,0,High Engagement
7141,1986,Master,Single,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,213,12,17.75,28,732,1,2.0,0.6291079812206573,0,0,High Engagement
7232,1973,Graduation,Widow,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,67,7,9.571428571428571,41,323,1,5.0,0.9104477611940298,0,0,High Engagement
8477,1956,Graduation,Divorced,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,28,5,5.6,58,660,1,7.0,0.6428571428571429,0,0,High Engagement
2457,1975,Basic,Married,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,6,7.5,39,796,1,7.0,0.28888888888888886,0,0,High Engagement
988,1965,Graduation,Married,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,1193,18,66.27777777777777,49,238,0,0.5,0.8398994132439229,1,1,Low Engagement
7930,1969,Master,Single,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,268,12,22.333333333333332,45,499,0,2.0,0.6604477611940298,0,0,High Engagement
4587,1944,Master,Widow,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,266,12,22.166666666666668,70,531,0,1.0,0.8082706766917294,0,2,Medium Engagement
6682,1973,Basic,Married,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,5,7.4,41,750,1,8.0,0.08108108108108109,0,0,High Engagement
6222,1967,Graduation,Married,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,7,5.285714285714286,47,429,1,3.5,0.8918918918918919,0,0,High Engagement
10299,1969,PhD,Single,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,882,25,35.28,45,782,0,0.8333333333333334,0.7222222222222222,0,2,Medium Engagement
3083,1974,Graduation,Married,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,373,18,20.72222222222222,40,523,1,1.1666666666666667,0.8096514745308311,0,2,Medium Engagement
8953,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35,6,5.833333333333333,49,604,1,8.0,0.9142857142857143,0,0,High Engagement
1503,1976,PhD,Together,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,107,1,107.0,38,576,1,1.0,0.9439252336448598,0,2,Medium Engagement
8650,1978,Graduation,Widow,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,42,5,8.4,36,653,1,4.0,0.35714285714285715,0,0,High Engagement
10862,1960,Master,Married,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,326,17,19.176470588235293,54,866,1,2.0,0.803680981595092,0,2,Medium Engagement
2782,1961,PhD,Married,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,404,17,23.764705882352942,53,538,1,1.0,0.9381188118811881,0,2,Medium Engagement
6941,1971,Graduation,Single,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,95,6,15.833333333333334,43,535,0,3.5,0.30526315789473685,0,0,High Engagement
10972,1949,Graduation,Widow,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,939,14,67.07142857142857,65,296,0,0.25,0.845580404685836,2,1,Low Engagement
10708,1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,5,6.6,36,368,1,7.0,0.6363636363636364,0,0,High Engagement
6583,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,981,21,46.714285714285715,59,576,0,0.5,0.7268093781855249,1,2,Medium Engagement
3641,1976,Graduation,Married,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,36,7,5.142857142857143,38,710,1,3.0,0.6944444444444444,0,0,High Engagement
10156,1975,Graduation,Single,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,1237,20,61.85,39,576,1,0.375,0.5836701697655619,0,2,Medium Engagement
4299,1960,Graduation,Together,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,1825,34,53.6764705882353,54,831,1,0.6363636363636364,0.8619178082191781,0,2,Medium Engagement
3469,1977,PhD,Divorced,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,103,9,11.444444444444445,37,846,1,3.0,0.5048543689320388,0,0,High Engagement
5063,1977,Graduation,Single,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,191,12,15.916666666666666,37,743,1,2.25,0.8900523560209425,0,0,High Engagement
10727,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1586,25,63.44,44,407,1,1.1428571428571428,0.8701134930643127,0,2,Medium Engagement
9624,1958,PhD,Together,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,963,14,68.78571428571429,56,201,0,0.3333333333333333,0.8411214953271028,0,2,Medium Engagement
5156,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,889,26,34.19230769230769,44,350,1,0.6666666666666666,0.4364454443194601,0,2,Medium Engagement
4376,1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,93,7,13.285714285714286,54,319,0,3.5,0.26881720430107525,1,0,High Engagement
8923,1973,Graduation,Single,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,1587,21,75.57142857142857,41,622,0,0.5,0.7851291745431632,0,2,Medium Engagement
8461,1962,Graduation,Divorced,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,16,4,4.0,52,296,1,7.0,0.9375,0,0,High Engagement
6945,1952,Graduation,Single,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,1375,32,42.96875,62,575,0,0.5555555555555556,0.8,0,2,Medium Engagement
944,1962,Graduation,Married,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,393,14,28.071428571428573,52,722,1,1.0,0.48346055979643765,0,2,Medium Engagement
1907,1950,Master,Divorced,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1477,26,56.80769230769231,64,824,1,0.875,0.8422477995937712,0,2,Medium Engagement
701,1971,Graduation,Married,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,1179,18,65.5,43,420,1,0.3333333333333333,0.811704834605598,1,1,Low Engagement
3856,1960,Graduation,Together,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,1005,26,38.65384615384615,54,817,1,0.5,0.709452736318408,0,2,Medium Engagement
4149,1948,PhD,Together,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,1348,21,64.19047619047619,66,232,0,0.4,0.9191394658753709,0,2,Medium Engagement
2131,1959,PhD,Divorced,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,1307,23,56.82608695652174,55,731,1,0.6666666666666666,0.891354246365723,0,2,Medium Engagement
2942,1964,Graduation,Single,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,486,15,32.4,50,603,1,1.0,0.6831275720164609,1,2,Medium Engagement
1173,1947,Master,Together,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,2252,13,173.23076923076923,67,661,0,0.5,0.8694493783303731,2,1,Low Engagement
4381,1971,PhD,Married,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,235,17,13.823529411764707,43,500,1,2.0,0.8638297872340426,0,2,Medium Engagement
4611,1970,Graduation,Together,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,1724,30,57.46666666666667,44,709,0,0.3333333333333333,0.6455916473317865,2,1,Low Engagement
3376,1970,Master,Divorced,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,235,11,21.363636363636363,44,383,1,1.3333333333333333,0.8425531914893617,0,2,Medium Engagement
4679,1977,Master,Married,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,1092,28,39.0,37,222,1,0.5714285714285714,0.7994505494505495,0,2,Medium Engagement
10928,1958,Graduation,Together,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,599,17,35.23529411764706,56,471,1,0.7142857142857143,0.6293823038397329,0,2,Medium Engagement
4248,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2008,19,105.6842105263158,54,317,0,0.25,0.8520916334661355,1,1,Low Engagement
6728,1985,Graduation,Together,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,48,6,8.0,29,856,1,9.0,0.6875,0,0,High Engagement
6661,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1174,32,36.6875,40,871,1,0.6666666666666666,0.8296422487223168,0,2,Medium Engagement
4725,1950,PhD,Together,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,67,7,9.571428571428571,64,262,1,2.0,0.8208955223880597,0,0,High Engagement
3277,1955,Graduation,Divorced,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,365,15,24.333333333333332,59,880,1,1.1428571428571428,0.873972602739726,0,2,Medium Engagement
5555,1975,Graduation,Divorced,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,0,0.0,39,327,0,0.0,0.3333333333333333,0,0,High Engagement
2564,1953,Graduation,Together,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,165,10,16.5,61,361,1,2.0,0.8424242424242424,0,0,High Engagement
946,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,210,11,19.09090909090909,56,830,0,2.0,0.46190476190476193,0,0,High Engagement
3867,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,1095,26,42.11538461538461,67,487,1,0.4444444444444444,0.7579908675799086,0,2,Medium Engagement
6940,1966,PhD,Single,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,223,12,18.583333333333332,48,436,1,2.0,0.6233183856502242,1,0,High Engagement
55,1963,Graduation,Together,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,597,22,27.136363636363637,51,754,1,0.8571428571428571,0.9614740368509213,0,2,Medium Engagement
7093,1985,Graduation,Married,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,22,4,5.5,29,412,1,7.0,0.36363636363636365,0,0,High Engagement
5084,1975,Graduation,Widow,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1064,24,44.333333333333336,39,371,1,0.6666666666666666,0.618421052631579,0,2,Medium Engagement
1777,1980,Basic,Married,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,74,6,12.333333333333334,34,845,0,4.0,0.17567567567567569,0,0,High Engagement
8162,1956,Master,Together,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,26,5,5.2,58,729,0,6.0,0.5769230769230769,0,0,High Engagement
10826,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,60,5,12.0,55,733,0,8.0,0.21666666666666667,0,0,High Engagement
8754,1974,PhD,Together,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,4,5.0,40,594,1,7.0,0.85,0,0,High Engagement
1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,59,7,8.428571428571429,27,462,1,3.0,0.2033898305084746,0,0,High Engagement
11007,1968,PhD,Married,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,5,6.8,46,601,1,8.0,0.9411764705882353,0,0,High Engagement
7426,1971,2n Cycle,Married,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,198,12,16.5,43,419,1,1.0,0.7474747474747475,0,2,Medium Engagement
9153,1964,PhD,Married,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,1048,28,37.42857142857143,50,520,1,0.7142857142857143,0.8072519083969466,0,2,Medium Engagement
10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,574,21,27.333333333333332,52,418,1,1.2,0.7822299651567944,0,2,Medium Engagement
9204,1970,Graduation,Widow,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,1029,17,60.529411764705884,44,840,1,0.75,0.5490767735665695,0,2,Medium Engagement
3197,1980,Graduation,Married,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,670,20,33.5,34,380,1,0.6666666666666666,0.5701492537313433,0,2,Medium Engagement
2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,990,16,61.875,39,760,1,4.0,0.9404040404040404,0,2,Medium Engagement
6961,1974,Graduation,Married,26751.0,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,11,4,2.75,40,223,1,8.0,0.5454545454545454,0,0,High Engagement
4673,1963,PhD,Married,81300.0,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,1241,21,59.095238095238095,51,792,1,0.5,0.9258662369057212,1,2,Medium Engagement
9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,576,17,33.88235294117647,35,363,0,0.5,0.5833333333333334,0,2,Medium Engagement
8779,1985,2n Cycle,Married,36145.0,1,0,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,172,12,14.333333333333334,29,563,1,2.25,0.7674418604651163,1,0,High Engagement
9596,1980,PhD,Single,65295.0,0,0,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,664,20,33.2,34,373,0,0.6666666666666666,0.7259036144578314,0,2,Medium Engagement
2891,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,928,23,40.34782608695652,51,439,1,0.75,0.7737068965517241,0,2,Medium Engagement
4910,1967,Graduation,Divorced,68743.0,0,0,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,2074,30,69.13333333333334,47,853,0,0.6363636363636364,0.7309546769527483,0,2,Medium Engagement
75,1982,2n Cycle,Together,41039.0,0,0,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,467,15,31.133333333333333,32,524,0,1.0,0.36616702355460384,0,0,High Engagement
10120,1955,Graduation,Together,38946.0,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,257,12,21.416666666666668,59,433,1,1.6666666666666667,0.7704280155642024,0,2,Medium Engagement
6327,1967,Graduation,Together,65777.0,0,0,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1146,17,67.41176470588235,47,377,0,0.5,0.8726003490401396,0,2,Medium Engagement
10142,1976,PhD,Divorced,66476.0,0,1,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,689,20,34.45,38,664,1,0.8,0.7227866473149492,0,2,Medium Engagement
9826,1972,PhD,Single,86857.0,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,2114,22,96.0909090909091,42,840,0,0.4,0.8216650898770104,0,2,Medium Engagement
1501,1982,PhD,Married,160803.0,0,0,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,1717,44,39.02272727272727,32,879,0,0.0,0.976703552708212,0,2,Medium Engagement
10767,1989,PhD,Together,77845.0,0,0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,1346,21,64.0952380952381,25,229,0,0.3333333333333333,0.9212481426448736,2,1,Low Engagement
7279,1969,PhD,Together,69476.0,0,0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,1044,15,69.6,45,457,0,0.5,0.7844827586206896,0,2,Medium Engagement
7230,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,493,22,22.40909090909091,54,818,1,1.5,0.9797160243407708,1,2,Medium Engagement
